url,segment_no,cumle_icerigi,sozcuk_sayisi
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,7,"Dünyada 42inci Sırada   Ülkemizdeki yeni tip koronavirüs salgınından dolayı görülen vaka sayısı 12 Mayıs tarihinde 141 bin 475 kişiye ulaştı.",20
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,8,Ülkemiz dünyada en fazla vakaya sahip ülkeler içerisinde 42inci sırada yaşanan ölümlerde ise 34üncü sırada bulunuyor.,16
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,9,Ülkemizde bugüne kadar yeni tip koronavirüs salgınından dolayı 3 bin 894 kişi hayatını kaybetti.,14
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,10,Normalleşme Hızlı Olmamalı Normal yaşama geçilmesi hususunda hızlı bir yol izlenmemesi ve normal yaşama dönüşte atılacak adımların kademeli bir şekilde atılması gerektiğinin önemine vurgu yapan Dünya Sağlık Örgütü nün Avrupa Direktörü Dr. Hans Kluge  Yeni tip koronavirüs salgınıyla mücadelede en büyük düşmanımız olan rehavete kapılmadan salgınla mücadelede alınan tedbirlerden dolayı uygulanan sınırlamaların kaldırılması için atılacak adımlar çok dikkatli bir şekilde atılmalıdır.,61
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,11,Bazı ülkeler salgınla mücadelede elde ettikleri başarının olumlu sinyallerinden dolayı uygulanan kısıtlamaları kaldırmak ve sosyal mesafe kurallarını hafifletmek için çalışmalar yürütüyor.,21
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,12,Bu rehavete kapılmak için geçerli bir neden değildir.,8
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,13,Kısıtlamalar kademeli bir şekilde kaldırılmalıdır.,5
https://www.canlihaber.com/saglik/who-turkiyede-vaka-sayilari-dengeleniyor-h4199.html,14,şeklinde konuştu.,2
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,1, Cumhurbaşkanlığı tarafından yayımlanan normalleşme takvimi planında ekonomik yaşamın sosyal yaşamın eğitimin sporun adli işlerin turizmin eğlencenin ve ibadetin ne zaman normalleşeceğinin tarihleri tek tek açıklandı.,25
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,2,Normalleşme takvimine göre yasakların ne zaman sona ereceği ve yaşamın ne zaman normalleşeceği haberimizin detayında… Genel Kısıtlamaların Sona Ereceği Tarihler Genel Kısıtlamaların Kaldırılması Mayıs Haziran ve Temmuz ayları için ayrı ayrı planlandı.,32
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,3,Mayıs Ayı Takvimi 65 yaş ve üstü vatandaşlarımız ile 20 yaş ve altı çocuk ve gençlerimizin sokağa çıkma kısıtlaması 27 Mayıs 2020 tarihinde sona erecek.,25
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,4,İstanbul Ankara ve İzmir illerimizde çalışan ticari taksiler için uygulanan tek ve çift uygulaması 5 Mayıs 2020 tarihinde son buldu.,20
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,5,Sağlık Bakanlığı tarafından öngörülen hijyen şartlarını sağlayan aynı anda koltuk kapasitesinin yarısı kadar müşteri kabul eden randevu sistemi ile maske eldiven ve tulum giymek koşuluyla berber kuaför ve güzellik salonu merkezleri 11 Mayıs 2020 tarihinde faaliyete başladı.,37
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,6,AVM ler ile giyim züccaciye süs eşyası ve çanta gibi ürünler satan pazar ve satış yerleri restoran kafe ve pastane gibi iş yerleri Ticaret Bakanlığı Sağlık Bakanlığı ve İçişleri Bakanlığı tarafından belirlenen genel ve özel kurallara uymak koşuluyla 11 Mayıs 2020 tarihinde faaliyete başladı.,44
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,7,Şehirlerarası adres değişikliği 11 Mayıs 2020 tarihi itibariyle bildirime açıldı.,10
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,8,T. C. kimlik kartı pasaport ve sürücü belgesi başvuru randevuları 5 Mayıs 2020 tarihinden itibaren kademeli olarak artırıldı.,18
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,9,Haziran Ayı Takvimi Ören yerleri 1 Haziran 2020 tarihi itibariyle tekrar hizmete açılacak.,13
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,10,Halka açık istirahat ve eğlence yerleri dernek lokalleri çay bahçeleri kaplıca yüzme havuzu ve spor merkezleri 1 Haziran 2020 tarihi itibariyle hizmet verebilecek.,23
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,11,Nikah salonları 1 Haziran 2020 tarihinden itibaren azami yüzde 25 kapasiteyi aşmamak koşuluyla kademeli olarak açılacak.,16
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,12,Mesire yerleri ve piknik alanları 15 Haziran 2020 tarihinde açılacak.,10
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,13,1 Haziran 2020 tarihinden itibaren hafta sonları uygulanan sokağa çıkma kısıtlamaları son bulacak.,13
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,14,Yeni tip koronavirüs salgınının kontrol altında olduğu ülkeler ile yolcu kapılarının giriş-çıkışı 15 Haziran 2020 tarihinde açılacak.,17
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,15,Temmuz Ayı Takvimi Sinema gösteri merkezleri tiyatro ve düğün salonlarına salgından dolayı uygulanan kısıtlama 1 Temmuz 2020 tarihinde son bulacak.,20
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,16,Çalışma Hayatının Normale Döneceği Tarihler Çalışma Hayatındaki Normalleşme Adımları da Mayıs Haziran ve Temmuz olmak üzere üç aya yayıldı.,19
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,17,Mayıs Ayı Takvimi 20 Mayıs 2020 tarihinde kamu personeline idari izin verilmesini ve esnek çalışma modellerini öngören resmi yazı ve genelgelerin uygulama durumu gözden geçirilecek.,25
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,18,1 Mayıs 2020 tarihinde ülkemizde ikamet eden yabancıların çalışma izinlerinin süreleri uzatıldı.,12
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,19,4 Mayıs 2020 tarihinde yurt dışından yeni çalışma izinleri başvuruları değerlendirildi.,11
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,20,Haziran Ayı Takvimi 1 Haziran 2020 tarihinden itibaren İş Sağlığı ve Güvenliği açısından yerinde incelemesi yapılamayan kurumlara yerinde inceleme için gidilebilecek.,21
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,21,30 Haziran 2020 tarihinde kısa çalışma uygulaması Covid-19 tedbirleri kapsamından çıkarılacak.,11
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,22,Temmuz Ayı Takvimi 17 Temmuz 2020 tarihi itibariyle iş ya da hizmet sözleşmelerinin fesedilmesine ilişkin kısıtlamalar kaldırılacak.,17
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,23,17 Temmuz 2020 tarihi itibariyle yetki tespiti toplu iş sözleşmesi süreci toplu iş uyuşmazlıklarının çözümü grev ve lokavta dair sürelerin uygulanması pandemi öncesi dönem gibi olacak.,26
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,24,1 Temmuz 2020 tarihi itibariyle muhtasar ve KDV tevkifatı ile SGK primlerinin ödemeleri normal tavimde belirtildiği gibi sürecek.,18
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,25,1 Temmuz 2020 tarihi itibariyle tek hekim tarafından verilen 10 gün rapor düzenlemesine geri dönülecek.,15
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,26,Eğitim ve Kursların Normale Döneceği Tarihler 6 Temmuz 2020 tarihinden itibaren ara verilen İşbaşı Eğitim Programlarına yeniden başlanacak.,18
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,27,1 Ağustos 2020 tarhinden itibaren sosyal güvenlik denetimlerine yeniden başlanacak.,10
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,28,1 Ağustos 2020 tarihinden itibaren ara verilen Mesleki Eğitim Kursları yeniden başlayacak.,12
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,29,Psikososyal Normalleşme Takvimi 27 Mayıs 2020 tarihinden itibaren vatandaşlarımızın kısa orta ve uzun vadede pandemi psikolojisi ile baş etme becerileri kazanmasında yüz yüze telefon ve online sistem ile psiko-sosyal destek hizmetlerine başlanacak.,32
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,30,Okula uyum kapsamında öğretmenlere ve velilere yönelik salgın sonrası okula uyum kılavuzu hazırlanacak ve 15 Haziran 2020 tarihinden itibaren normal yaşama uyum sağlayamayan çocuklara psiko-sosyal destek verilecek.,27
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,31,1 Temmuz 2020 tarihinden itibaren telefonla ve online olarak yürütülen Aile Danışmanlığı Hizmeti fiziki olarak yürütülecek.,16
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,32,1 Temmuz 2020 tarihinden itibaren eğitici eğitimlerine halk eğitimlerine ve Aile Eğitim Programı na devam edilecek.,16
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,33,1 Temmuz 2020 tarihinden itibaren huzurevlerine yeni kabullere ve nakil işlemlerine başlanacak.,12
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,34,1 Temmuz 2020 tarihinden itibaren çocuk bakım kuruluşlarının ziyaretçi kısıtlaması illerin salgınla mücadele durumları dikkate alınarak il bazında kademeli olarak kaldırılacak.,21
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,35,1 Temmuz 2020 tarihinden itibaren çocukların yakınlarına izinli verilmesi uygulaması sağlık kontrollerinden geçmek şartıyla iller bazında yeniden başlatılacak.,18
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,36,1 Ağustos 2020 tarihinde COVİD-19 Pandemisi nin Aile İlişkileri Üzerindeki Araştırması na dair sonuçlar yayımlanacak.,15
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,37,10 Ağustos 2020 tarihinden itibaren alınan karantina tedbirleri il bazında kademeli olarak gevşetilecek.,13
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,38,Normalleşme Takviminde Önemli Diğer Tarihler 1 Eylül 2020 tarihinden itibaren 2021 yılının Umre hazırlıkları gerçekleştirilecek.,15
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,39,24 Ağustos 2020 tarihinde Kur an Kursları açılacak.,8
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,40,12 Haziran 2020 tarihinde sosyal mesafe korunarak ve maske takılarak uygun görülen cami ve mescitlerde vakit namazları cemaatle kılınabilecek ve vaaz-irşat hizmetleri başlayacak.,23
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,41,12 Haziran 2020 tarihinden itibaren Cuma namazları açık havada kılınabilecek.,10
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,42,27 Mayıs 2020 tarihinde Hac yolcularının eğitimi yapılacak.,8
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,43,24 Ağustos 2020 tarihinde 2020 – 2021 eğitim ve öğretim yılı telafi eğitimi yapılacak şekilde başlayacak.,16
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,44,1 Temmuz 2020 tarihinde yüksek öğrenim kredisi borçları geri ödemesi başlayacak.,11
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,45,15 Haziran 2020 tarihinde ülkemiz geneli ile KKTC de bulunan yurtlar tekrar hizmet vermeye başlayacak.,15
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,46,1 Haziran 2020 tarihinde 20.,5
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,47,000 yeni öğretmen atamasına ilişkin süreç başlayacak.,7
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,48,15 Haziran 2020 tarihinde üniversiteler normal akademik takvimine geri dönecek.,10
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,49,Sınavlar ve uygulama dersleri yüz yüze yapılacak.,7
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,50,27-28 Haziran 2020 tarihinde YKS sınavı yapılacak.,7
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,51,20 Haziran 2020 tarihinde LGS sınavı yapılacak.,7
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,52,21 Haziran 2020 tarihinde bursluluk sınavı yapılacak.,7
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,53,14 Haziran 2020 tarihinde Milli Savunma Üniversitesi Askeri Öğrenci Aday Belirleme Sınavı yapılacak.,13
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,54,15 Mayıs 2020 tarihinde Açıköğretim vb.,6
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,55,ertelenen diğer sınavların tarihleri açıklanacak.,5
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,56,1 Temmuz 2020 tarihinde sağlık personelinin durdurulan izinleri kademeli olarak yeniden verilecek.,12
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,57,1 Temmuz 2020 tarihinde personelin tayin ve yer değişikliği uygulamaları normale dönecek.,12
https://www.canlihaber.com/gundem/cumhurbaskanligi-normallesme-takvimi-aciklandi-h4198.html,58,1 Haziran 2020 tarihinden itibaren pandemi hastanesi sayısı kademeli olarak azaltılacak diğer hastaneler normal hasta kabulüne başlayacak hastanelerdeki salgın tedbirleri kademeli olarak gevşetilecek.,23
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,1, Sağlık Bakanlığının güncellediği koronavirüs tablosuna göre 12 Mayıs 2020 tarihinde 37 bin 351 kişiye yeni tip koronavirüs testi yapıldı.,19
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,2,Bu testler neticesinde bin 704 kişiye yeni tip kornavirüs enfekte olduğu tespit edildi.,13
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,3,Yeni tip koronavirüs enfekte olduktan sonra tedavi gören 3 bin 109 vatandaşımız ise bugün sağlığına tekrar kavuşarak normal yaşamlarına geri döndü.,21
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,4,"Kaç Kişi Vefat Etti   Yeni tip koronavirüs enfekte olduktan tedavi altına alınan 53 vatandaşımız yeni tip koronavirüse karşı verdikleri yaşam mücadelesini bugün kaybetti.",23
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,5,Son 24 saat içerisindeki bu rakamla birlikte ülkemizde yeni tip koronavirüsten dolayı yaşamını kaybedenlerin sayısı 3 bin 894 kişiye yükseldi.,20
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,6,Güncel Tablo Ülkemizde yeni tip koronavirüsün görüldüğü 11 Mart tarihinden bugüne kadar toplamda 1 milyon 440 bin 671 kişiye yeni tip koronavirüs testi yapıldı.,24
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,7,Bu testler sonucunda toplamda 141 bin 475 kişinin yeni tip koronavirüs testi pozitif çıktı.,14
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,8,Sağlık Bakanlığı tarafından yayınlanan güncel tabloya göre bugün itibariyle bin 45 vatandaşımız yoğun bakım ünitesinde tedavi görürken entübe hasta sayımızın ise 576 olduğu açıklandı.,24
https://www.canlihaber.com/gundem/12-mayis-2020-turkiye-koronavirus-vaka-ve-olu-sayisi-h4197.html,9,Ülkemizde yeni tip koronavirüse yakalanan ve tedavi gören 98 bin 889 vatandaşımız ise iyileşerek sağlıklarına tekrar kavuştu.,17
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,1, Rusya dan gelen son dakika bilgisinde Kremlin Sözcüsü Dmitriy Peskov un koronavirüs testinin pozitif çıktığı öğrenildi.,16
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,2,Putin in sağ kolu olan ve yapılan koronavirüs testi pozitif çıkan Peskov un hastaneye kaldırılarak tedavi altına alındığı belirtildi.,19
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,3,Peskov Koronavirüse Yakalandı Tüm düünyada olduğu gibi Rusyada da koronavirüs salgını etkisini göstermeye devam ederken gelen son dakika bilgisinde Putine yakınlığıyla bilinen Kremlin Sözcüsü Dmitriy Peskovun koronavirüs testinin pozitif çıktığı öğrenildi.,31
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,4,Sözcünün hastanede koronavirüs tedavisi gördüğü aktarıldı.,6
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,5,"Peskovdan Açıklama Geldi   Koronavirüs testinin pozitif çıktığı ve hastanede tedavi altında olduğu belirtilen Peskovdan gelen açıklamada Evet hastalandım.",18
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,6,Tedavi oluyorum.,2
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,7,ifdelerinde bulunduğu öğrenilirken tedavisinin hastanede yapıldığını aktardığı bilgisine de ulaşıldı.,10
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,8,Putin İle Teması Oldu Mu Rusya Devlet Başkanı Putine yakınlığı ile bilinen Peskovun hastanede koronavirüs tedavisi olduğu haberinin ortaya çıkmasının ardından akıllara yakın zamanda Putin ile temas kurup kurmadığı soruları geldi.,31
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,9,Peskovun bir süredir Putin ile doğrudan bir teması olmadığı bilgisi verilirken Rusya Devlet Başkanı Putinin tebir amaçlı Nisan ayından bu yana konutundan çıkmadığı ve kendisini karantina altına aldığı biliniyor.,29
https://www.canlihaber.com/dunya/putinin-sag-kolu-peskovun-koronavirus-testi-pozitif-cikti-h4196.html,10,Başbakanın Testi Pozitif Çıkmıştı Diğer yandan koronavirüs vaka sayısında ABD ve İspanyanın ardından en yüksek rakama sahip olan Rusyada daha önce Başbakan Mişustin ve Kabinede yer alan 2 Bakana da koronavirüs testi yapılmış ve test sonuçları pozitif çıkmıştı.,38
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,1, 16-19 Mayıs tarihleri arasında uygulanacak olan sokağa çıkma yasağının detayları açıklandı.,11
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,2,Valiliklere gönderilen genelgelere göre 18-19 Mayıs tarihlerinde bakkallar manavlar kasaplar ve marketler saat 10:00 ila 16:00 arasında faaliyetlerini sürdürecek.,19
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,3,Dün yapılan Bilim Kurulu toplantısı sonrasında kameralar karşısına geçen Cumhurbaşkanı Erdoğan kontrolü bir şekilde hayatın normale döneceğini söyledi ve buna karşın tedbirlerin alındığını ifade etti.,25
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,4,Ayrıca Erdoğan 16-19 Mayıs tarihleri arasında sokağa çıkma yasağının uygulanacağını duyurdu.,11
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,5,"Marketler Pazartesi ve Salı Günü Hizmet Verecek    Dün Cumhurbaşkanı Erdoğan ın 16-19 Mayıs tarihleri arasında sokağa çıkma yasağının uygulanacağını açıklamasının ardından İçişleri Bakanlığı tarafından kısıtlamanın olacağı illerin Valiliklerine bir genelge yolladı.",31
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,6,İstanbul Ankara İzmir Bursa Gaziantep Eskişehir Kayseri Sakarya Kocaeli Zonguldak Samsun Konya Manisa Balıkesir ve Van da uygulanacak sokağa çıkma yasağında 18-19 Mayıs tarihlerinde bakkallar manavlar marketler ve kasaplar saat 10:00 ila 16:00 arasında hizmetlerine devam edecek.,37
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,7,Cuma Günü 23:00 a Kadar Hizmet Verecekler Sokağa çıkma yasağı öncesinde ise Cuma günü market bakkal manav ve kasaplar saat 23:00 a kadar açık olacak.,25
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,8,Bunun yanı sıra 16-17 Mayıs tarihlerinde market bakkal kasap ve manavların yanı sıra online satış yapan iş yerleri de genelgede belirtildiği üzere kapalı olacak.,24
https://www.canlihaber.com/gundem/4-gunluk-sokaga-cikma-yasaginda-market-ve-bakkallar-hangi-gun-h4195.html,9,Sokağa çıkma yasağının olduğu 4 gün boyunca ise ekmek üretiminin yapıldığı fırınlar ve tatlı üretimlerinin yapıldığı yerler açık olacak.,19
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,1, Survivor 2020 yeni bölümünde yine heyecan dorukta.,7
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,2,Heyecanla beklenen eleme gecesinde neler yaşanacağı merakla beklenirken bu akşam gerçekleşecek konseyde hangi yarışmacının adaya veda edeceği belli olacak.,19
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,3,Son olarak Pazar günü oynanan dokunulmazlık oyununu ünlüler kaybetmiş ve eleme adayı olarak Mert in ismini çıkarmışlardı.,17
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,4,Mert eleme adayı olmasına oldukça şaşırırken yakın arkadaşı Ersin ev Yunus Emre nin kendisinin adını yazmasına da ayrıca şaşkınlıkla karşılamıştı.,20
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,5,Ünlüler takımının olaylı ismi Mert in eleme adayı olması sonrasında ünlüler takımında gerilim her geçen dakika tırmanmaya başladı.,18
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,6,Yakın arkadaş olan Mert ve Ersin arasında soğuk rüzgarlar eserken bu akşam açıklanacak SMS sıralamasına göre birinci ve ikinci olan isimler elenmesi için takımdan iki kişinin daha ismini söyleyecekler.,29
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,7,Peki Survivor 12 Mayıs 2020 Salı ünlüler acunn.,8
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,8,"com oy sıralaması ve SMS sonuçları nasıl oldu Ünlüler Takımı Elenmesi İçin Mert i Aday Gösterdi   Survivor 2020 de eleme heyecanı bu haftada devam ediyor.",25
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,9,Ada konseylerinde yaşanan peş peşe gerilimler devam ederken ünlüler takımı son kaybettiği dokunulmazlık oyununun ardından oy çokluğuyla Mert i eleme adayı olarak potaya koymuştu.,24
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,10,Sercan hariç tüm takım Mert in ismini yazarken Mert ise özellikle yakın arkadaşım dediği Ersin in kendisini yazmasına çok şaşırdığını söyledi.,21
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,11,Bu akşam açıklanacak olan SMS sıralamasında Mert birinci sırada yer alırsa potadan çıkacak hem de elenmesi için bir isim söyleyebilecek.,20
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,12,Dengelerin tamamen değişip değişmeyeceğinin merakla beklendiği eleme akşamında neler yaşanacağı izleyenler tarafından merakla bekleniyor.,14
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,13,Survivor 12 Mayıs 2020 Acunn.,5
https://www.canlihaber.com/eglence/survivor-12-mayis-2020-unluler-acunncom-sms-sonuclari-ve-oy-siralamasi-h4194.html,14,com Ünlüler SMS Sıralaması Survivor 12 Mayıs 2020 acunn.,9
